,year,region,location,adm,elem_0,prim_0,sec_0
281,2019,Ceará,Rural,Privada,11.9,9.3,19.2
282,2019,Ceará,Total,Pública,18.3,23.6,35.9
283,2019,Ceará,Urbana,Pública,19.0,26.1,36.2
284,2019,Ceará,Rural,Pública,16.8,18.5,31.3
285,2019,Rio Grande do Norte,Total,Total,16.7,22.3,32.7
286,2019,Rio Grande do Norte,Urbana,Total,16.9,23.4,32.7
287,2019,Rio Grande do Norte,Rural,Total,15.8,18.3,32.4
288,2019,Rio Grande do Norte,Total,Federal,19.2,20.2,35.3
289,2019,Rio Grande do Norte,Urbana,Federal,19.2,20.2,35.3
290,2019,Rio Grande do Norte,Rural,Federal,,,35.3
291,2019,Rio Grande do Norte,Total,Estadual,,25.8,33.1
292,2019,Rio Grande do Norte,Urbana,Estadual,,26.3,33.1
293,2019,Rio Grande do Norte,Rural,Estadual,,19.3,31.8
294,2019,Rio Grande do Norte,Total,Municipal,18.6,22.9,
295,2019,Rio Grande do Norte,Urbana,Municipal,19.7,25.2,
296,2019,Rio Grande do Norte,Rural,Municipal,16.0,18.4,
297,2019,Rio Grande do Norte,Total,Privada,12.9,18.8,29.2
298,2019,Rio Grande do Norte,Urbana,Privada,12.9,18.9,29.2
299,2019,Rio Grande do Norte,Rural,Privada,9.5,10.6,15.0
300,2019,Rio Grande do Norte,Total,Pública,18.6,23.6,33.3
301,2019,Rio Grande do Norte,Urbana,Pública,19.7,25.5,33.3
302,2019,Rio Grande do Norte,Rural,Pública,16.0,18.5,32.7
303,2019,Paraíba,Total,Total,17.2,21.4,27.6
304,2019,Paraíba,Urbana,Total,17.7,22.8,27.8
305,2019,Paraíba,Rural,Total,14.8,16.3,22.7
306,2019,Paraíba,Total,Federal,15.5,17.1,34.1
307,2019,Paraíba,Urbana,Federal,15.5,17.1,34.6
308,2019,Paraíba,Rural,Federal,,,20.9
309,2019,Paraíba,Total,Estadual,13.6,24.5,27.1
310,2019,Paraíba,Urbana,Estadual,8.3,25.3,27.3
311,2019,Paraíba,Rural,Estadual,14.5,18.4,22.8
312,2019,Paraíba,Total,Municipal,18.8,21.8,27.5
313,2019,Paraíba,Urbana,Municipal,20.2,24.6,27.5
314,2019,Paraíba,Rural,Municipal,14.9,16.1,
315,2019,Paraíba,Total,Privada,14.5,18.5,29.0
316,2019,Paraíba,Urbana,Privada,14.5,18.5,29.0
317,2019,Paraíba,Rural,Privada,10.3,11.6,
318,2019,Paraíba,Total,Pública,18.7,22.3,27.4
319,2019,Paraíba,Urbana,Pública,20.2,24.8,27.6
320,2019,Paraíba,Rural,Pública,14.9,16.3,22.7
321,2019,Pernambuco,Total,Total,16.1,23.2,33.7
322,2019,Pernambuco,Urbana,Total,16.2,24.0,34.3
323,2019,Pernambuco,Rural,Total,15.7,20.3,26.3
324,2019,Pernambuco,Total,Federal,,30.5,21.6
325,2019,Pernambuco,Urbana,Federal,,30.5,20.9
326,2019,Pernambuco,Rural,Federal,,,23.8
327,2019,Pernambuco,Total,Estadual,12.8,31.2,35.1
328,2019,Pernambuco,Urbana,Estadual,23.3,34.3,35.8
329,2019,Pernambuco,Rural,Estadual,11.8,19.5,26.6
330,2019,Pernambuco,Total,Municipal,18.1,24.5,33.3
331,2019,Pernambuco,Urbana,Municipal,18.9,26.3,40.3
332,2019,Pernambuco,Rural,Municipal,15.9,20.4,29.3
333,2019,Pernambuco,Total,Privada,13.9,18.5,28.0
334,2019,Pernambuco,Urbana,Privada,13.9,18.5,28.0
335,2019,Pernambuco,Rural,Privada,14.5,18.1,29.0
336,2019,Pernambuco,Total,Pública,18.0,25.3,34.5
337,2019,Pernambuco,Urbana,Pública,18.9,27.5,35.3
338,2019,Pernambuco,Rural,Pública,15.8,20.4,26.3
339,2019,Alagoas,Total,Total,17.0,24.2,33.2
340,2019,Alagoas,Urbana,Total,16.9,25.1,33.4
341,2019,Alagoas,Rural,Total,17.2,21.8,29.8
342,2019,Alagoas,Total,Federal,,,29.2
343,2019,Alagoas,Urbana,Federal,,,29.2
344,2019,Alagoas,Total,Estadual,13.6,29.5,35.1
345,2019,Alagoas,Urbana,Estadual,10.0,30.4,35.5
346,2019,Alagoas,Rural,Estadual,13.8,19.3,30.0
347,2019,Alagoas,Total,Municipal,18.8,25.7,
348,2019,Alagoas,Urbana,Municipal,19.7,27.9,
349,2019,Alagoas,Rural,Municipal,17.4,21.9,
350,2019,Alagoas,Total,Privada,12.8,18.2,26.3
351,2019,Alagoas,Urbana,Privada,12.9,18.3,26.3
352,2019,Alagoas,Rural,Privada,10.3,15.1,14.0
353,2019,Alagoas,Total,Pública,18.8,26.1,34.5
354,2019,Alagoas,Urbana,Pública,19.7,28.3,34.9
355,2019,Alagoas,Rural,Pública,17.4,21.9,30.0
356,2019,Sergipe,Total,Total,17.1,22.5,31.0
357,2019,Sergipe,Urbana,Total,17.2,23.5,31.2
358,2019,Sergipe,Rural,Total,16.7,19.6,27.3
359,2019,Sergipe,Total,Federal,,29.5,28.7
360,2019,Sergipe,Urbana,Federal,,29.5,27.9
361,2019,Sergipe,Rural,Federal,,,30.0
362,2019,Sergipe,Total,Estadual,,24.9,31.8
363,2019,Sergipe,Urbana,Estadual,,25.3,32.2
364,2019,Sergipe,Rural,Estadual,,17.8,26.8
365,2019,Sergipe,Total,Municipal,18.4,22.8,
366,2019,Sergipe,Urbana,Municipal,19.3,25.4,
367,2019,Sergipe,Rural,Municipal,16.8,19.8,
368,2019,Sergipe,Total,Privada,14.7,19.9,27.7
369,2019,Sergipe,Urbana,Privada,14.7,20.1,27.7
370,2019,Sergipe,Rural,Privada,13.4,14.2,
371,2019,Sergipe,Total,Pública,18.4,23.4,31.7
372,2019,Sergipe,Urbana,Pública,19.3,25.4,32.1
373,2019,Sergipe,Rural,Pública,16.8,19.7,27.3
374,2019,Bahia,Total,Total,16.3,21.5,29.2
375,2019,Bahia,Urbana,Total,16.5,23.1,29.7
376,2019,Bahia,Rural,Total,15.3,18.1,24.3
377,2019,Bahia,Total,Federal,,27.6,29.5
378,2019,Bahia,Urbana,Federal,,27.6,29.3
379,2019,Bahia,Rural,Federal,,,31.3
380,2019,Bahia,Total,Estadual,5.4,29.5,29.5
381,2019,Bahia,Urbana,Estadual,7.5,31.7,29.9
382,2019,Bahia,Rural,Estadual,5.3,12.6,24.1
383,2019,Bahia,Total,Municipal,17.8,22.1,25.2
384,2019,Bahia,Urbana,Municipal,18.9,24.8,29.8
385,2019,Bahia,Rural,Municipal,15.6,18.2,22.9
386,2019,Bahia,Total,Privada,13.3,17.7,27.2
387,2019,Bahia,Urbana,Privada,13.3,17.7,27.4
388,2019,Bahia,Rural,Privada,13.3,16.4,24.9
389,2019,Bahia,Total,Pública,17.7,22.6,29.4
390,2019,Bahia,Urbana,Pública,18.9,25.5,29.9
391,2019,Bahia,Rural,Pública,15.4,18.1,24.3
392,2019,Minas Gerais,Total,Total,15.8,22.7,29.8
393,2019,Minas Gerais,Urbana,Total,16.0,23.9,30.1
394,2019,Minas Gerais,Rural,Total,12.1,13.4,22.5
395,2019,Minas Gerais,Total,Federal,14.8,25.6,30.8
396,2019,Minas Gerais,Urbana,Federal,14.8,25.6,30.6
397,2019,Minas Gerais,Rural,Federal,,,31.2
398,2019,Minas Gerais,Total,Estadual,10.3,26.1,30.3
399,2019,Minas Gerais,Urbana,Estadual,3.5,26.8,30.7
400,2019,Minas Gerais,Rural,Estadual,10.6,15.1,20.4
401,2019,Minas Gerais,Total,Municipal,16.7,21.0,28.6
402,2019,Minas Gerais,Urbana,Municipal,17.2,22.8,29.4
403,2019,Minas Gerais,Rural,Municipal,12.1,13.0,16.7
404,2019,Minas Gerais,Total,Privada,13.7,19.9,25.9
405,2019,Minas Gerais,Urbana,Privada,13.7,20.0,26.0
406,2019,Minas Gerais,Rural,Privada,12.4,13.0,23.0
407,2019,Minas Gerais,Total,Pública,16.7,23.2,30.3
408,2019,Minas Gerais,Urbana,Pública,17.2,24.7,30.7
409,2019,Minas Gerais,Rural,Pública,12.1,13.4,22.5
410,2019,Espírito Santo,Total,Total,16.2,23.2,30.7
411,2019,Espírito Santo,Urbana,Total,16.4,24.2,31.1
412,2019,Espírito Santo,Rural,Total,14.0,17.0,24.8
413,2019,Espírito Santo,Total,Federal,17.6,,31.2
414,2019,Espírito Santo,Urbana,Federal,17.6,,31.4
415,2019,Espírito Santo,Rural,Federal,,,30.5
416,2019,Espírito Santo,Total,Estadual,,26.3,31.2
417,2019,Espírito Santo,Urbana,Estadual,,27.1,31.4
418,2019,Espírito Santo,Rural,Estadual,,19.0,23.3
419,2019,Espírito Santo,Total,Municipal,16.6,22.6,14.7
420,2019,Espírito Santo,Urbana,Municipal,16.9,23.8,
421,2019,Espírito Santo,Rural,Municipal,14.1,16.6,14.7
422,2019,Espírito Santo,Total,Privada,12.8,22.2,27.8
423,2019,Espírito Santo,Urbana,Privada,12.9,22.2,28.5
424,2019,Espírito Santo,Rural,Privada,9.4,22.5,22.6
425,2019,Espírito Santo,Total,Pública,16.6,23.4,31.2
426,2019,Espírito Santo,Urbana,Pública,16.9,24.6,31.4
427,2019,Espírito Santo,Rural,Pública,14.1,16.9,25.5
428,2019,Rio de Janeiro,Total,Total,16.1,23.6,29.2
429,2019,Rio de Janeiro,Urbana,Total,16.2,24.0,29.4
430,2019,Rio de Janeiro,Rural,Total,14.3,18.8,23.0
431,2019,Rio de Janeiro,Total,Federal,16.7,26.0,28.4
432,2019,Rio de Janeiro,Urbana,Federal,16.7,26.0,28.3
433,2019,Rio de Janeiro,Rural,Federal,,,32.4
434,2019,Rio de Janeiro,Total,Estadual,12.8,29.0,30.4
435,2019,Rio de Janeiro,Urbana,Estadual,12.8,29.3,30.7
436,2019,Rio de Janeiro,Rural,Estadual,,24.3,22.7
437,2019,Rio de Janeiro,Total,Municipal,19.0,26.1,27.5
438,2019,Rio de Janeiro,Urbana,Municipal,19.6,27.0,27.5
439,2019,Rio de Janeiro,Rural,Municipal,14.6,18.5,
440,2019,Rio de Janeiro,Total,Privada,12.9,19.2,25.6
441,2019,Rio de Janeiro,Urbana,Privada,12.9,19.2,25.6
442,2019,Rio de Janeiro,Rural,Privada,11.7,17.4,22.7
443,2019,Rio de Janeiro,Total,Pública,19.0,26.4,30.3
444,2019,Rio de Janeiro,Urbana,Pública,19.6,27.2,30.6
445,2019,Rio de Janeiro,Rural,Pública,14.6,18.9,23.0
446,2019,São Paulo,Total,Total,15.7,25.4,30.2
447,2019,São Paulo,Urbana,Total,15.7,25.5,30.4
448,2019,São Paulo,Rural,Total,15.6,19.4,23.6
449,2019,São Paulo,Total,Federal,15.2,23.2,36.4
450,2019,São Paulo,Urbana,Federal,16.5,23.2,36.4
451,2019,São Paulo,Rural,Federal,12.6,,
452,2019,São Paulo,Total,Estadual,9.1,29.5,31.4
453,2019,São Paulo,Urbana,Estadual,9.3,29.6,31.6
454,2019,São Paulo,Rural,Estadual,8.6,20.0,23.3
455,2019,São Paulo,Total,Municipal,19.5,25.5,30.0
456,2019,São Paulo,Urbana,Municipal,19.6,25.8,30.0
457,2019,São Paulo,Rural,Municipal,15.9,18.8,26.5
458,2019,São Paulo,Total,Privada,11.6,20.0,25.5
459,2019,São Paulo,Urbana,Privada,11.6,20.0,25.5
460,2019,São Paulo,Rural,Privada,15.3,23.3,27.5
461,2019,São Paulo,Total,Pública,19.5,27.2,31.4
462,2019,São Paulo,Urbana,Pública,19.5,27.4,31.6
463,2019,São Paulo,Rural,Pública,15.7,19.2,23.3
464,2019,Paraná,Total,Total,15.3,23.3,28.1
465,2019,Paraná,Urbana,Total,15.4,24.0,28.8
466,2019,Paraná,Rural,Total,12.7,15.6,18.3
467,2019,Paraná,Total,Federal,8.5,27.8,32.8
468,2019,Paraná,Urbana,Federal,8.5,27.8,32.9
469,2019,Paraná,Rural,Federal,,,31.1
470,2019,Paraná,Total,Estadual,10.3,26.3,27.3
471,2019,Paraná,Urbana,Estadual,16.1,27.5,28.1
472,2019,Paraná,Rural,Estadual,9.2,15.9,18.1
473,2019,Paraná,Total,Municipal,16.5,22.3,
474,2019,Paraná,Urbana,Municipal,16.7,23.0,
475,2019,Paraná,Rural,Municipal,13.0,15.3,
476,2019,Paraná,Total,Privada,12.1,20.1,33.2
477,2019,Paraná,Urbana,Privada,12.1,20.1,33.4
478,2019,Paraná,Rural,Privada,9.9,16.3,22.7
479,2019,Paraná,Total,Pública,16.5,23.9,27.4
480,2019,Paraná,Urbana,Pública,16.7,24.9,28.2
481,2019,Paraná,Rural,Pública,12.8,15.6,18.2
482,2019,Santa Catarina,Total,Total,15.2,22.4,26.5
483,2019,Santa Catarina,Urbana,Total,15.3,23.4,26.8
484,2019,Santa Catarina,Rural,Total,13.9,14.9,19.3
485,2019,Santa Catarina,Total,Federal,11.3,24.6,31.2
486,2019,Santa Catarina,Urbana,Federal,11.3,24.6,31.4
487,2019,Santa Catarina,Rural,Federal,,,29.9
488,2019,Santa Catarina,Total,Estadual,15.5,23.5,25.8
489,2019,Santa Catarina,Urbana,Estadual,15.5,24.4,26.1
490,2019,Santa Catarina,Rural,Estadual,,15.2,18.9
491,2019,Santa Catarina,Total,Municipal,15.7,22.1,16.0
492,2019,Santa Catarina,Urbana,Municipal,15.9,23.4,35.3
493,2019,Santa Catarina,Rural,Municipal,13.9,14.8,5.9
494,2019,Santa Catarina,Total,Privada,13.2,21.6,30.2
495,2019,Santa Catarina,Urbana,Privada,13.2,21.6,30.2
496,2019,Santa Catarina,Rural,Privada,14.0,13.0,20.0
497,2019,Santa Catarina,Total,Pública,15.7,22.6,26.0
498,2019,Santa Catarina,Urbana,Pública,15.9,23.8,26.3
499,2019,Santa Catarina,Rural,Pública,13.9,14.9,19.3
500,2019,Rio Grande do Sul,Total,Total,14.0,20.1,24.5
501,2019,Rio Grande do Sul,Urbana,Total,14.2,21.5,24.6
502,2019,Rio Grande do Sul,Rural,Total,12.0,12.9,20.9
503,2019,Rio Grande do Sul,Total,Federal,12.8,27.4,28.3
504,2019,Rio Grande do Sul,Urbana,Federal,12.8,27.4,27.4
505,2019,Rio Grande do Sul,Rural,Federal,,,32.7
506,2019,Rio Grande do Sul,Total,Estadual,12.9,20.3,24.0
507,2019,Rio Grande do Sul,Urbana,Estadual,17.3,21.3,24.2
508,2019,Rio Grande do Sul,Rural,Estadual,9.4,13.3,19.5
509,2019,Rio Grande do Sul,Total,Municipal,15.2,19.3,22.5
510,2019,Rio Grande do Sul,Urbana,Municipal,15.5,21.1,26.6
511,2019,Rio Grande do Sul,Rural,Municipal,12.1,12.7,8.3
512,2019,Rio Grande do Sul,Total,Privada,12.1,23.3,27.0
513,2019,Rio Grande do Sul,Urbana,Privada,12.1,23.4,27.1
514,2019,Rio Grande do Sul,Rural,Privada,12.6,10.2,23.4
515,2019,Rio Grande do Sul,Total,Pública,15.2,19.7,24.2
516,2019,Rio Grande do Sul,Urbana,Pública,15.5,21.2,24.3
517,2019,Rio Grande do Sul,Rural,Pública,12.0,12.9,20.9
518,2019,Mato Grosso do Sul,Total,Total,18.2,25.1,30.3
519,2019,Mato Grosso do Sul,Urbana,Total,18.3,26.1,31.1
520,2019,Mato Grosso do Sul,Rural,Total,15.2,19.4,22.6
521,2019,Mato Grosso do Sul,Total,Federal,,30.3,30.5
522,2019,Mato Grosso do Sul,Urbana,Federal,,30.3,30.3
523,2019,Mato Grosso do Sul,Rural,Federal,,,31.9
524,2019,Mato Grosso do Sul,Total,Estadual,22.4,29.4,30.8
525,2019,Mato Grosso do Sul,Urbana,Estadual,22.4,30.4,31.8
526,2019,Mato Grosso do Sul,Rural,Estadual,,19.4,21.3
527,2019,Mato Grosso do Sul,Total,Municipal,19.7,25.1,30.7
528,2019,Mato Grosso do Sul,Urbana,Municipal,20.1,26.6,
529,2019,Mato Grosso do Sul,Rural,Municipal,15.2,19.3,30.7
530,2019,Mato Grosso do Sul,Total,Privada,12.9,18.1,25.9
531,2019,Mato Grosso do Sul,Urbana,Privada,12.9,18.0,25.7
532,2019,Mato Grosso do Sul,Rural,Privada,15.2,32.6,30.8
533,2019,Mato Grosso do Sul,Total,Pública,19.8,26.5,30.8
534,2019,Mato Grosso do Sul,Urbana,Pública,20.1,27.9,31.8
535,2019,Mato Grosso do Sul,Rural,Pública,15.2,19.3,22.2
536,2019,Mato Grosso,Total,Total,19.3,21.6,25.1
537,2019,Mato Grosso,Urbana,Total,19.8,23.5,27.7
538,2019,Mato Grosso,Rural,Total,14.8,14.5,15.3
539,2019,Mato Grosso,Total,Federal,,,29.9
540,2019,Mato Grosso,Urbana,Federal,,,30.2
541,2019,Mato Grosso,Rural,Federal,,,29.1
542,2019,Mato Grosso,Total,Estadual,20.4,22.2,24.8
543,2019,Mato Grosso,Urbana,Estadual,20.4,24.4,27.8
544,2019,Mato Grosso,Rural,Estadual,,13.2,14.5
545,2019,Mato Grosso,Total,Municipal,20.4,21.8,22.8
546,2019,Mato Grosso,Urbana,Municipal,21.0,24.3,
547,2019,Mato Grosso,Rural,Municipal,14.8,15.4,22.8
548,2019,Mato Grosso,Total,Privada,14.5,19.1,25.1
549,2019,Mato Grosso,Urbana,Privada,14.6,19.1,25.3
550,2019,Mato Grosso,Rural,Privada,9.4,12.7,7.3
551,2019,Mato Grosso,Total,Pública,20.4,22.0,25.1
552,2019,Mato Grosso,Urbana,Pública,21.0,24.4,27.9
553,2019,Mato Grosso,Rural,Pública,14.8,14.5,15.3
554,2019,Goiás,Total,Total,17.8,24.1,28.4
555,2019,Goiás,Urbana,Total,18.0,24.9,28.7
556,2019,Goiás,Rural,Total,13.0,13.8,20.4
557,2019,Goiás,Total,Federal,5.7,27.9,28.5
558,2019,Goiás,Urbana,Federal,5.7,27.9,28.1
559,2019,Goiás,Rural,Federal,,,29.5
560,2019,Goiás,Total,Estadual,,28.4,28.6
561,2019,Goiás,Urbana,Estadual,,29.2,28.9
562,2019,Goiás,Rural,Estadual,,13.7,16.6
563,2019,Goiás,Total,Municipal,19.5,24.2,23.0
564,2019,Goiás,Urbana,Municipal,19.8,25.5,27.7
565,2019,Goiás,Rural,Municipal,12.9,13.7,11.6
566,2019,Goiás,Total,Privada,14.4,19.4,27.1
567,2019,Goiás,Urbana,Privada,14.4,19.3,27.2
568,2019,Goiás,Rural,Privada,17.6,22.2,24.4
569,2019,Goiás,Total,Pública,19.4,25.5,28.6
570,2019,Goiás,Urbana,Pública,19.8,26.7,28.9
571,2019,Goiás,Rural,Pública,12.9,13.7,19.9
572,2019,Distrito Federal,Total,Total,17.3,23.4,33.3
573,2019,Distrito Federal,Urbana,Total,17.2,23.5,33.4
574,2019,Distrito Federal,Rural,Total,18.1,21.6,28.4
575,2019,Distrito Federal,Total,Federal,,29.3,29.8
576,2019,Distrito Federal,Urbana,Federal,,29.3,28.7
577,2019,Distrito Federal,Rural,Federal,,,36.6
578,2019,Distrito Federal,Total,Estadual,21.0,24.3,33.6
579,2019,Distrito Federal,Urbana,Estadual,21.2,24.5,33.9
580,2019,Distrito Federal,Rural,Estadual,17.8,21.4,25.8
581,2019,Distrito Federal,Total,Privada,15.1,21.2,32.8
582,2019,Distrito Federal,Urbana,Privada,15.1,21.2,32.7
583,2019,Distrito Federal,Rural,Privada,21.3,30.1,41.6
584,2019,Distrito Federal,Total,Pública,21.0,24.3,33.4
585,2019,Distrito Federal,Urbana,Pública,21.2,24.6,33.6
586,2019,Distrito Federal,Rural,Pública,17.8,21.4,27.7
0,2020,Brasil,Total,Total,15.8,23,30.3
1,2020,Brasil,Urbana,Total,15.9,24.3,30.9
2,2020,Brasil,Rural,Total,14.7,17,21.9
3,2020,Brasil,Total,Federal,14.4,25.8,30.8
4,2020,Brasil,Urbana,Federal,14.5,25.9,30.7
5,2020,Brasil,Rural,Federal,13,15.4,31.2
6,2020,Brasil,Total,Estadual,17.4,26.8,30.8
7,2020,Brasil,Urbana,Estadual,20,27.9,31.6
8,2020,Brasil,Rural,Estadual,10.3,16,21.3
9,2020,Brasil,Total,Municipal,17.8,22.9,27.4
10,2020,Brasil,Urbana,Municipal,18.3,25.1,28.8
11,2020,Brasil,Rural,Municipal,14.8,17.1,18.8
12,2020,Brasil,Total,Privada,12.1,19.2,26.9
13,2020,Brasil,Urbana,Privada,12.1,19.2,26.9
14,2020,Brasil,Rural,Privada,14.2,17.5,23.5
15,2020,Brasil,Total,Pública,17.8,24,30.8
16,2020,Brasil,Urbana,Pública,18.3,26,31.6
17,2020,Brasil,Rural,Pública,14.7,17,21.9
18,2020,Norte,Total,Total,17.9,22.6,29.1
19,2020,Norte,Urbana,Total,19,26,32.2
20,2020,Norte,Rural,Total,14.4,16.8,17.7
21,2020,Norte,Total,Federal,18.3,23.2,30.2
22,2020,Norte,Urbana,Federal,18.3,23.2,30.2
23,2020,Norte,Rural,Federal,--,--,30.1
24,2020,Norte,Total,Estadual,8.7,26.1,29.1
25,2020,Norte,Urbana,Estadual,13.5,29.2,32.4
26,2020,Norte,Rural,Estadual,8.6,15.2,17.4
27,2020,Norte,Total,Municipal,18.8,21.8,21
28,2020,Norte,Urbana,Municipal,20.5,26.4,21
29,2020,Norte,Rural,Municipal,14.4,17,--
30,2020,Norte,Total,Privada,13.3,19.1,29.1
31,2020,Norte,Urbana,Privada,13.3,19,29.6
32,2020,Norte,Rural,Privada,12.1,21.7,19.9
33,2020,Norte,Total,Pública,18.7,22.9,29.1
34,2020,Norte,Urbana,Pública,20.5,27.3,32.4
35,2020,Norte,Rural,Pública,14.4,16.7,17.6
36,2020,Nordeste,Total,Total,16.3,22,32.4
37,2020,Nordeste,Urbana,Total,16.6,23.6,32.9
38,2020,Nordeste,Rural,Total,15.4,18,27.3
39,2020,Nordeste,Total,Federal,16.3,24.7,31
40,2020,Nordeste,Urbana,Federal,16.3,25.5,31.1
41,2020,Nordeste,Rural,Federal,--,15.4,30.6
42,2020,Nordeste,Total,Estadual,9.7,27.6,33.2
43,2020,Nordeste,Urbana,Estadual,15.4,29.5,33.8
44,2020,Nordeste,Rural,Estadual,9.1,16.5,27.4
45,2020,Nordeste,Total,Municipal,17.8,22.6,24.7
46,2020,Nordeste,Urbana,Municipal,18.9,25.6,26.5
47,2020,Nordeste,Rural,Municipal,15.5,18.1,23.3
48,2020,Nordeste,Total,Privada,13.2,18.1,27.2
49,2020,Nordeste,Urbana,Privada,13.1,18.2,27.4
50,2020,Nordeste,Rural,Privada,14.5,15.5,22.4
51,2020,Nordeste,Total,Pública,17.7,23,33.1
52,2020,Nordeste,Urbana,Pública,18.9,26.1,33.7
53,2020,Nordeste,Rural,Pública,15.4,18,27.5
54,2020,Sudeste,Total,Total,15.4,24.2,30.5
55,2020,Sudeste,Urbana,Total,15.5,24.8,30.7
56,2020,Sudeste,Rural,Total,13.4,15.9,23.3
57,2020,Sudeste,Total,Federal,16.1,26.1,31
58,2020,Sudeste,Urbana,Federal,16.5,26.1,31
59,2020,Sudeste,Rural,Federal,13,--,31.3
60,2020,Sudeste,Total,Estadual,8.8,28.6,31.7
61,2020,Sudeste,Urbana,Estadual,10.2,29,32
62,2020,Sudeste,Rural,Estadual,6.5,17.4,22.3
63,2020,Sudeste,Total,Municipal,18.3,24.2,29.2
64,2020,Sudeste,Urbana,Municipal,18.6,25.2,29.4
65,2020,Sudeste,Rural,Municipal,13.5,15.4,22
66,2020,Sudeste,Total,Privada,11.6,19.5,25.4
67,2020,Sudeste,Urbana,Privada,11.6,19.5,25.4
68,2020,Sudeste,Rural,Privada,13.2,19.3,24.4
69,2020,Sudeste,Total,Pública,18.3,25.8,31.6
70,2020,Sudeste,Urbana,Pública,18.5,26.6,31.9
71,2020,Sudeste,Rural,Pública,13.4,15.8,23.2
72,2020,Sul,Total,Total,14.4,21.9,27.3
73,2020,Sul,Urbana,Total,14.5,23,27.7
74,2020,Sul,Rural,Total,12.7,14.1,20
75,2020,Sul,Total,Federal,10.4,26.4,30.5
76,2020,Sul,Urbana,Federal,10.4,26.4,30.2
77,2020,Sul,Rural,Federal,--,--,33.3
78,2020,Sul,Total,Estadual,10.8,23.5,26.8
79,2020,Sul,Urbana,Estadual,14.6,24.5,27.2
80,2020,Sul,Rural,Estadual,9,14.9,19
81,2020,Sul,Total,Municipal,15.5,21.1,20.5
82,2020,Sul,Urbana,Municipal,15.7,22.5,25.9
83,2020,Sul,Rural,Municipal,12.8,13.7,8.6
84,2020,Sul,Total,Privada,11.8,21.2,30.5
85,2020,Sul,Urbana,Privada,11.7,21.2,30.6
86,2020,Sul,Rural,Privada,13.2,14.7,27.9
87,2020,Sul,Total,Pública,15.5,22,26.9
88,2020,Sul,Urbana,Pública,15.7,23.3,27.3
89,2020,Sul,Rural,Pública,12.6,14.1,19.8
90,2020,Centro-Oeste,Total,Total,17.8,23.8,29.2
91,2020,Centro-Oeste,Urbana,Total,18,24.7,30.2
92,2020,Centro-Oeste,Rural,Total,14.5,16.1,18.6
93,2020,Centro-Oeste,Total,Federal,6,29.1,30.5
94,2020,Centro-Oeste,Urbana,Federal,6,29.1,30.3
95,2020,Centro-Oeste,Rural,Federal,--,--,30.9
96,2020,Centro-Oeste,Total,Estadual,20.6,26,29.2
97,2020,Centro-Oeste,Urbana,Estadual,20.8,27,30.5
98,2020,Centro-Oeste,Rural,Estadual,17.5,17.1,16.9
99,2020,Centro-Oeste,Total,Municipal,19.5,24,23.5
100,2020,Centro-Oeste,Urbana,Municipal,19.9,25.8,26.5
101,2020,Centro-Oeste,Rural,Municipal,14.2,15.6,17.4
102,2020,Centro-Oeste,Total,Privada,13.8,19.4,28.5
103,2020,Centro-Oeste,Urbana,Privada,13.8,19.4,28.5
104,2020,Centro-Oeste,Rural,Privada,16.6,23.9,27.4
105,2020,Centro-Oeste,Total,Pública,19.6,24.9,29.3
106,2020,Centro-Oeste,Urbana,Pública,19.9,26.4,30.4
107,2020,Centro-Oeste,Rural,Pública,14.5,16,18.3
108,2020,Rondônia,Total,Total,17.9,22.9,25.9
109,2020,Rondônia,Urbana,Total,18.4,24.8,26.5
110,2020,Rondônia,Rural,Total,13.8,16,18.9
111,2020,Rondônia,Total,Federal,--,--,33.8
112,2020,Rondônia,Urbana,Federal,--,--,35.1
113,2020,Rondônia,Rural,Federal,--,--,30.7
114,2020,Rondônia,Total,Estadual,13.5,25.5,25.5
115,2020,Rondônia,Urbana,Estadual,13.5,27.5,26.3
116,2020,Rondônia,Rural,Estadual,--,11,13.6
117,2020,Rondônia,Total,Municipal,18.8,21.3,--
118,2020,Rondônia,Urbana,Municipal,19.6,23.3,--
119,2020,Rondônia,Rural,Municipal,13.8,17.1,--
120,2020,Rondônia,Total,Privada,14.1,21.1,24.7
121,2020,Rondônia,Urbana,Privada,14.1,20.8,24.4
122,2020,Rondônia,Rural,Privada,5,27.8,26.1
123,2020,Rondônia,Total,Pública,18.8,23.1,26
124,2020,Rondônia,Urbana,Pública,19.6,25.4,26.7
125,2020,Rondônia,Rural,Pública,13.8,15.7,17.7
126,2020,Acre,Total,Total,18.7,22.6,26
127,2020,Acre,Urbana,Total,21.2,27.4,33.3
128,2020,Acre,Rural,Total,12.3,16.8,14.8
129,2020,Acre,Total,Federal,25,28.5,33.1
130,2020,Acre,Urbana,Federal,25,28.5,33.1
131,2020,Acre,Total,Estadual,8.4,24.3,25.6
132,2020,Acre,Urbana,Estadual,--,29.7,33.7
133,2020,Acre,Rural,Estadual,8.4,16.4,14.8
134,2020,Acre,Total,Municipal,19.5,20.7,--
135,2020,Acre,Urbana,Municipal,22.3,25.4,--
136,2020,Acre,Rural,Municipal,12.5,17.1,--
137,2020,Acre,Total,Privada,10.8,19.8,28
138,2020,Acre,Urbana,Privada,10.8,19.8,28
139,2020,Acre,Total,Pública,19.3,22.8,25.9
140,2020,Acre,Urbana,Pública,22.3,28.2,33.7
